actorname,datestamp,moviename,score,sentiment
白客,2017-01-31,大闹天竺,9.0,0
王宝强,2017-01-31,大闹天竺,9.0,0
柳岩,2017-01-31,大闹天竺,4.0,0
白客,2017-01-31,大闹天竺,4.0,0
白客,2017-01-31,大闹天竺,10.0,1
柳岩,2017-01-31,大闹天竺,5.0,1
柳岩,2017-01-31,大闹天竺,5.0,1
岳云鹏,2017-01-31,大闹天竺,5.0,1
王宝强,2017-01-31,大闹天竺,10.0,0
王宝强,2017-01-31,大闹天竺,4.0,0
岳云鹏,2017-01-31,大闹天竺,4.0,0
柳岩,2017-01-31,大闹天竺,6.0,1
白客,2017-01-31,大闹天竺,8.0,0
白客,2017-01-31,大闹天竺,8.0,0
王宝强,2017-01-31,大闹天竺,8.0,1
王宝强,2017-01-31,大闹天竺,8.0,1
王宝强,2017-01-31,大闹天竺,8.0,1
岳云鹏,2017-01-31,大闹天竺,8.0,1
岳云鹏,2017-01-31,大闹天竺,8.0,1
王宝强,2017-01-31,大闹天竺,8.0,1
王宝强,2017-01-31,大闹天竺,8.0,1
王宝强,2017-01-31,大闹天竺,8.0,1
岳云鹏,2017-01-31,大闹天竺,4.0,0
王宝强,2017-01-31,大闹天竺,4.0,1
王宝强,2017-01-29,大闹天竺,2.0,0
王宝强,2017-01-29,大闹天竺,8.0,1
王宝强,2017-01-30,大闹天竺,3.0,1
王凯,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,1
叶祖新,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,1
王凯,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,0
张鲁一,2017-04-02,嫌疑人x的献身,10.0,1
林心如,2017-04-02,嫌疑人x的献身,10.0,1
苏有朋,2017-03-28,嫌疑人x的献身,8.0,0
王凯,2017-03-27,嫌疑人x的献身,9.0,0
王凯,2017-03-27,嫌疑人x的献身,9.0,0
张鲁一,2017-03-27,嫌疑人x的献身,9.0,0
林心如,2017-03-27,嫌疑人x的献身,9.0,1
王凯,2017-04-03,嫌疑人x的献身,9.0,0
张鲁一,2017-04-05,嫌疑人x的献身,8.0,0
苏有朋,2017-04-05,嫌疑人x的献身,8.0,0
苏有朋,2017-04-05,嫌疑人x的献身,8.0,0
林心如,2017-04-05,嫌疑人x的献身,8.0,1
王凯,2017-04-03,嫌疑人x的献身,9.0,0
张鲁一,2017-04-04,嫌疑人x的献身,8.0,1
王凯,2017-04-04,嫌疑人x的献身,10.0,0
张鲁一,2017-04-04,嫌疑人x的献身,8.0,0
王凯,2017-04-04,嫌疑人x的献身,7.0,1
王凯,2017-04-04,嫌疑人x的献身,10.0,1
成泰燊,2017-04-03,嫌疑人x的献身,10.0,0
张鲁一,2017-04-03,嫌疑人x的献身,10.0,1
张鲁一,2017-04-04,嫌疑人x的献身,9.0,0
林心如,2017-04-04,嫌疑人x的献身,9.0,1
成泰燊,2017-04-04,嫌疑人x的献身,9.0,1
王凯,2017-04-03,嫌疑人x的献身,10.0,0
王凯,2017-04-06,嫌疑人x的献身,10.0,0
王凯,2017-04-09,嫌疑人x的献身,10.0,0
王凯,2017-04-09,嫌疑人x的献身,10.0,1
张鲁一,2017-04-09,嫌疑人x的献身,10.0,0
林心如,2017-04-09,嫌疑人x的献身,10.0,0
王凯,2017-04-05,嫌疑人x的献身,10.0,1
王凯,2017-04-03,嫌疑人x的献身,10.0,0
成泰燊,2017-04-10,嫌疑人x的献身,10.0,0
王凯,2017-04-10,嫌疑人x的献身,10.0,1
王凯,2017-04-05,嫌疑人x的献身,8.0,0
张鲁一,2017-04-05,嫌疑人x的献身,8.0,0
王凯,2017-04-06,嫌疑人x的献身,10.0,0
张鲁一,2017-04-06,嫌疑人x的献身,10.0,0
王凯,2017-04-06,嫌疑人x的献身,10.0,0
王凯,2017-04-06,嫌疑人x的献身,10.0,0
王凯,2017-04-03,嫌疑人x的献身,10.0,1
张鲁一,2017-04-04,嫌疑人x的献身,7.0,0
王凯,2017-04-05,嫌疑人x的献身,9.0,0
张鲁一,2017-04-05,嫌疑人x的献身,9.0,0
林心如,2017-04-05,嫌疑人x的献身,9.0,0
王凯,2017-04-03,嫌疑人x的献身,9.0,1
张鲁一,2017-04-03,嫌疑人x的献身,9.0,1
林心如,2017-04-04,嫌疑人x的献身,6.0,0
王凯,2017-04-03,嫌疑人x的献身,10.0,1
张鲁一,2017-04-02,嫌疑人x的献身,8.0,1
王凯,2017-04-02,嫌疑人x的献身,8.0,0
苏有朋,2017-04-02,嫌疑人x的献身,5.0,1
苏有朋,2017-04-02,嫌疑人x的献身,5.0,1
林心如,2017-04-02,嫌疑人x的献身,5.0,1
张鲁一,2017-04-02,嫌疑人x的献身,5.0,0
王凯,2017-04-02,嫌疑人x的献身,5.0,0
王凯,2017-07-28,嫌疑人x的献身,10.0,1
张鲁一,2017-07-28,嫌疑人x的献身,10.0,1
苏有朋,2017-07-27,嫌疑人x的献身,9.0,0
王凯,2017-07-27,嫌疑人x的献身,9.0,0
王凯,2017-07-27,嫌疑人x的献身,10.0,0
张鲁一,2017-07-27,嫌疑人x的献身,4.0,0
王凯,2017-07-27,嫌疑人x的献身,4.0,1
苏有朋,2017-07-26,嫌疑人x的献身,6.0,0
苏有朋,2017-07-25,嫌疑人x的献身,5.0,0
林心如,2017-07-25,嫌疑人x的献身,6.0,0
王凯,2017-07-25,嫌疑人x的献身,6.0,0
王凯,2017-07-24,嫌疑人x的献身,10.0,0
张鲁一,2017-07-24,嫌疑人x的献身,6.0,0
王凯,2017-07-24,嫌疑人x的献身,6.0,0
王凯,2017-07-22,嫌疑人x的献身,10.0,0
王凯,2017-07-22,嫌疑人x的献身,10.0,0
王凯,2017-07-21,嫌疑人x的献身,10.0,0
张鲁一,2017-07-20,嫌疑人x的献身,10.0,0
林心如,2017-07-20,嫌疑人x的献身,9.0,0
苏有朋,2017-07-19,嫌疑人x的献身,9.0,0
焉栩嘉,2017-07-18,嫌疑人x的献身,9.0,0
张鲁一,2017-07-18,嫌疑人x的献身,8.0,0
张鲁一,2017-07-18,嫌疑人x的献身,10.0,0
张鲁一,2017-07-17,嫌疑人x的献身,10.0,0
林心如,2017-07-17,嫌疑人x的献身,10.0,1
张鲁一,2017-07-16,嫌疑人x的献身,7.0,1
苏有朋,2017-07-16,嫌疑人x的献身,7.0,0
苏有朋,2017-07-16,嫌疑人x的献身,7.0,0
林心如,2017-07-16,嫌疑人x的献身,10.0,1
王凯,2017-07-16,嫌疑人x的献身,7.0,0
张鲁一,2017-07-16,嫌疑人x的献身,7.0,0
苏有朋,2017-07-16,嫌疑人x的献身,7.0,0
苏有朋,2017-07-16,嫌疑人x的献身,7.0,0
王凯,2017-07-16,嫌疑人x的献身,7.0,0
苏有朋,2017-07-16,嫌疑人x的献身,8.0,0
苏有朋,2017-07-16,嫌疑人x的献身,8.0,0
林心如,2017-07-16,嫌疑人x的献身,8.0,0
王凯,2017-07-16,嫌疑人x的献身,8.0,1
张鲁一,2017-07-16,嫌疑人x的献身,8.0,1
林心如,2017-07-16,嫌疑人x的献身,8.0,1
林心如,2017-07-16,嫌疑人x的献身,6.0,0
张鲁一,2017-07-15,嫌疑人x的献身,8.0,0
苏有朋,2017-07-14,嫌疑人x的献身,6.0,1
苏有朋,2017-07-13,嫌疑人x的献身,10.0,0
张鲁一,2017-07-12,嫌疑人x的献身,9.0,0
王凯,2017-07-12,嫌疑人x的献身,7.0,1
林心如,2017-07-12,嫌疑人x的献身,7.0,0
张鲁一,2017-07-12,嫌疑人x的献身,7.0,0
王凯,2017-07-10,嫌疑人x的献身,1.0,0
苏有朋,2017-07-09,嫌疑人x的献身,7.0,0
苏有朋,2017-07-09,嫌疑人x的献身,7.0,0
林心如,2017-07-09,嫌疑人x的献身,7.0,0
苏有朋,2017-07-09,嫌疑人x的献身,8.0,0
苏有朋,2017-07-09,嫌疑人x的献身,8.0,0
王凯,2017-07-09,嫌疑人x的献身,8.0,1
张鲁一,2017-07-09,嫌疑人x的献身,8.0,1
王凯,2017-07-09,嫌疑人x的献身,8.0,1
张鲁一,2017-07-09,嫌疑人x的献身,8.0,0
张鲁一,2017-07-09,嫌疑人x的献身,8.0,0
张鲁一,2017-07-08,嫌疑人x的献身,8.0,0
王凯,2017-07-08,嫌疑人x的献身,10.0,0
王凯,2017-07-08,嫌疑人x的献身,9.0,0
张鲁一,2017-07-08,嫌疑人x的献身,9.0,0
张鲁一,2017-07-07,嫌疑人x的献身,10.0,0
王凯,2017-07-07,嫌疑人x的献身,10.0,1
林心如,2017-07-07,嫌疑人x的献身,10.0,1
王凯,2017-07-07,嫌疑人x的献身,10.0,0
王凯,2017-07-07,嫌疑人x的献身,4.0,0
林心如,2017-07-06,嫌疑人x的献身,10.0,0
张鲁一,2017-07-06,嫌疑人x的献身,10.0,1
张鲁一,2017-07-06,嫌疑人x的献身,8.0,1
王凯,2017-07-06,嫌疑人x的献身,8.0,1
林心如,2017-07-05,嫌疑人x的献身,9.0,0
张鲁一,2017-07-05,嫌疑人x的献身,9.0,0
张鲁一,2017-07-05,嫌疑人x的献身,9.0,0
林心如,2017-07-05,嫌疑人x的献身,9.0,0
张鲁一,2017-07-05,嫌疑人x的献身,9.0,0
苏有朋,2017-07-05,嫌疑人x的献身,6.0,0
苏有朋,2017-07-05,嫌疑人x的献身,6.0,0
张鲁一,2017-07-05,嫌疑人x的献身,6.0,0
王凯,2017-07-05,嫌疑人x的献身,6.0,1
张鲁一,2017-07-04,嫌疑人x的献身,9.0,0
王凯,2017-07-03,嫌疑人x的献身,10.0,0
林心如,2017-07-03,嫌疑人x的献身,10.0,0
苏有朋,2017-07-02,嫌疑人x的献身,7.0,0
苏有朋,2017-07-02,嫌疑人x的献身,7.0,0
张鲁一,2017-07-02,嫌疑人x的献身,7.0,0
王凯,2017-07-02,嫌疑人x的献身,7.0,1
林心如,2017-07-02,嫌疑人x的献身,7.0,1
苏有朋,2017-07-02,嫌疑人x的献身,10.0,1
林心如,2017-07-02,嫌疑人x的献身,7.0,0
张鲁一,2017-07-02,嫌疑人x的献身,6.0,0
张鲁一,2017-07-02,嫌疑人x的献身,10.0,0
张鲁一,2017-07-01,嫌疑人x的献身,10.0,1
张鲁一,2017-07-01,嫌疑人x的献身,10.0,1
苏有朋,2017-07-01,嫌疑人x的献身,7.0,1
张鲁一,2017-07-01,嫌疑人x的献身,10.0,0
王凯,2017-06-30,嫌疑人x的献身,10.0,0
王凯,2017-06-30,嫌疑人x的献身,10.0,0
林心如,2017-06-29,嫌疑人x的献身,6.0,0
苏有朋,2017-06-29,嫌疑人x的献身,10.0,0
王凯,2017-06-29,嫌疑人x的献身,9.0,1
王凯,2017-06-28,嫌疑人x的献身,7.0,1
苏有朋,2017-06-28,嫌疑人x的献身,7.0,0
苏有朋,2017-06-28,嫌疑人x的献身,7.0,0
王凯,2017-06-28,嫌疑人x的献身,8.0,1
张鲁一,2017-06-28,嫌疑人x的献身,8.0,1
林心如,2017-06-28,嫌疑人x的献身,8.0,1
叶祖新,2017-06-28,嫌疑人x的献身,8.0,1
王凯,2017-06-28,嫌疑人x的献身,8.0,1
张鲁一,2017-06-28,嫌疑人x的献身,8.0,1
林心如,2017-06-28,嫌疑人x的献身,8.0,1
张鲁一,2017-06-28,嫌疑人x的献身,6.0,0
王凯,2017-06-28,嫌疑人x的献身,6.0,1
张鲁一,2017-06-28,嫌疑人x的献身,6.0,1
王凯,2017-06-27,嫌疑人x的献身,10.0,0
苏有朋,2017-06-27,嫌疑人x的献身,10.0,0
苏有朋,2017-06-27,嫌疑人x的献身,10.0,0
张鲁一,2017-06-27,嫌疑人x的献身,10.0,1
林心如,2017-06-27,嫌疑人x的献身,10.0,1
王凯,2017-06-27,嫌疑人x的献身,10.0,1
王凯,2017-06-27,嫌疑人x的献身,8.0,1
王凯,2017-06-27,嫌疑人x的献身,8.0,1
张鲁一,2017-06-27,嫌疑人x的献身,8.0,0
苏有朋,2017-06-27,嫌疑人x的献身,7.0,1
王凯,2017-06-27,嫌疑人x的献身,8.0,0
张鲁一,2017-06-27,嫌疑人x的献身,8.0,0
林心如,2017-06-27,嫌疑人x的献身,8.0,0
苏有朋,2017-06-27,嫌疑人x的献身,10.0,1
张鲁一,2017-06-27,嫌疑人x的献身,10.0,0
林心如,2017-06-27,嫌疑人x的献身,10.0,0
王凯,2017-06-27,嫌疑人x的献身,10.0,0
苏有朋,2017-06-27,嫌疑人x的献身,9.0,0
苏有朋,2017-06-27,嫌疑人x的献身,9.0,0
张鲁一,2017-06-27,嫌疑人x的献身,9.0,0
张鲁一,2017-06-27,嫌疑人x的献身,9.0,1
王凯,2017-06-26,嫌疑人x的献身,8.0,0
林心如,2017-06-26,嫌疑人x的献身,8.0,0
苏有朋,2017-06-26,嫌疑人x的献身,4.0,0
苏有朋,2017-06-26,嫌疑人x的献身,4.0,0
王凯,2017-06-26,嫌疑人x的献身,4.0,0
张鲁一,2017-06-26,嫌疑人x的献身,10.0,0
王凯,2017-06-25,嫌疑人x的献身,10.0,0
张鲁一,2017-06-25,嫌疑人x的献身,10.0,0
张鲁一,2017-06-25,嫌疑人x的献身,10.0,0
张鲁一,2017-06-25,嫌疑人x的献身,7.0,0
王凯,2017-06-25,嫌疑人x的献身,4.0,0
张鲁一,2017-06-25,嫌疑人x的献身,4.0,0
苏有朋,2017-06-25,嫌疑人x的献身,2.0,1
张鲁一,2017-06-25,嫌疑人x的献身,7.0,0
苏有朋,2017-06-18,嫌疑人x的献身,6.0,0
王凯,2017-04-08,嫌疑人x的献身,10.0,0
王凯,2017-04-04,嫌疑人x的献身,8.0,0
张鲁一,2017-06-20,嫌疑人x的献身,8.0,0
王凯,2017-06-20,嫌疑人x的献身,8.0,0
王凯,2017-06-20,嫌疑人x的献身,8.0,0
苏有朋,2017-04-03,嫌疑人x的献身,8.0,0
王凯,2017-04-05,嫌疑人x的献身,5.0,0
张鲁一,2017-04-05,嫌疑人x的献身,5.0,0
成泰燊,2017-04-05,嫌疑人x的献身,5.0,0
张鲁一,2017-04-05,嫌疑人x的献身,5.0,0
苏有朋,2017-04-07,嫌疑人x的献身,10.0,0
苏有朋,2017-04-07,嫌疑人x的献身,10.0,0
王凯,2017-04-07,嫌疑人x的献身,10.0,1
王凯,2017-04-03,嫌疑人x的献身,10.0,0
张鲁一,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-07,嫌疑人x的献身,9.0,1
苏有朋,2017-04-03,嫌疑人x的献身,8.0,1
苏有朋,2017-04-03,嫌疑人x的献身,8.0,1
王凯,2017-04-03,嫌疑人x的献身,8.0,1
王凯,2017-04-03,嫌疑人x的献身,8.0,1
张鲁一,2017-04-03,嫌疑人x的献身,8.0,1
王凯,2017-04-03,嫌疑人x的献身,8.0,0
苏有朋,2017-04-03,嫌疑人x的献身,8.0,0
苏有朋,2017-04-03,嫌疑人x的献身,8.0,0
林心如,2017-04-25,嫌疑人x的献身,9.0,1
张鲁一,2017-04-04,嫌疑人x的献身,7.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,1
张鲁一,2017-04-02,嫌疑人x的献身,10.0,1
张鲁一,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,0
林心如,2017-04-04,嫌疑人x的献身,9.0,1
王凯,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-04,嫌疑人x的献身,9.0,0
张鲁一,2017-04-04,嫌疑人x的献身,9.0,1
王凯,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-04,嫌疑人x的献身,9.0,1
张鲁一,2017-04-04,嫌疑人x的献身,8.0,0
苏有朋,2017-04-06,嫌疑人x的献身,8.0,0
苏有朋,2017-04-06,嫌疑人x的献身,8.0,0
张鲁一,2017-04-06,嫌疑人x的献身,8.0,0
王凯,2017-04-04,嫌疑人x的献身,10.0,0
王凯,2017-04-05,嫌疑人x的献身,10.0,0
王凯,2017-08-07,嫌疑人x的献身,10.0,1
王凯,2017-04-06,嫌疑人x的献身,9.0,1
张鲁一,2017-04-06,嫌疑人x的献身,9.0,1
王凯,2017-04-06,嫌疑人x的献身,9.0,0
张鲁一,2017-04-06,嫌疑人x的献身,9.0,0
苏有朋,2017-04-02,嫌疑人x的献身,8.0,0
苏有朋,2017-04-02,嫌疑人x的献身,8.0,0
成泰燊,2017-04-02,嫌疑人x的献身,8.0,0
王凯,2017-04-02,嫌疑人x的献身,8.0,0
侯明昊,2017-04-02,嫌疑人x的献身,8.0,0
王凯,2017-06-22,嫌疑人x的献身,6.0,1
张鲁一,2017-06-22,嫌疑人x的献身,6.0,1
林心如,2017-06-22,嫌疑人x的献身,6.0,1
叶祖新,2017-06-22,嫌疑人x的献身,6.0,1
王凯,2017-06-22,嫌疑人x的献身,6.0,1
张鲁一,2017-06-22,嫌疑人x的献身,6.0,1
林心如,2017-06-22,嫌疑人x的献身,6.0,1
成泰燊,2017-04-03,嫌疑人x的献身,8.0,1
王凯,2017-04-03,嫌疑人x的献身,8.0,0
王凯,2017-04-03,嫌疑人x的献身,8.0,1
王凯,2017-06-20,嫌疑人x的献身,6.0,0
王凯,2017-06-20,嫌疑人x的献身,6.0,0
张鲁一,2017-06-20,嫌疑人x的献身,6.0,0
张鲁一,2017-06-20,嫌疑人x的献身,6.0,0
王凯,2017-06-20,嫌疑人x的献身,6.0,1
张鲁一,2017-06-20,嫌疑人x的献身,6.0,0
林心如,2017-06-20,嫌疑人x的献身,6.0,0
林心如,2017-06-20,嫌疑人x的献身,6.0,0
张鲁一,2017-04-03,嫌疑人x的献身,7.0,0
王凯,2017-04-09,嫌疑人x的献身,8.0,0
苏有朋,2017-04-07,嫌疑人x的献身,9.0,0
王凯,2017-08-07,嫌疑人x的献身,10.0,1
张鲁一,2017-08-07,嫌疑人x的献身,10.0,0
林心如,2017-08-07,嫌疑人x的献身,10.0,0
王凯,2017-04-07,嫌疑人x的献身,10.0,0
叶祖新,2017-04-07,嫌疑人x的献身,10.0,0
王凯,2017-04-07,嫌疑人x的献身,10.0,1
王凯,2017-04-07,嫌疑人x的献身,10.0,0
林心如,2017-04-03,嫌疑人x的献身,8.0,1
张鲁一,2017-04-03,嫌疑人x的献身,8.0,0
张鲁一,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-04,嫌疑人x的献身,6.0,0
王凯,2017-04-04,嫌疑人x的献身,6.0,0
张鲁一,2017-04-04,嫌疑人x的献身,6.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-10,嫌疑人x的献身,10.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-03,嫌疑人x的献身,10.0,1
张鲁一,2017-04-07,嫌疑人x的献身,10.0,0
苏有朋,2017-04-07,嫌疑人x的献身,10.0,0
苏有朋,2017-04-07,嫌疑人x的献身,10.0,0
张鲁一,2017-04-07,嫌疑人x的献身,10.0,0
张鲁一,2017-04-07,嫌疑人x的献身,10.0,1
王凯,2017-04-06,嫌疑人x的献身,10.0,0
张鲁一,2017-04-06,嫌疑人x的献身,10.0,0
王凯,2017-04-06,嫌疑人x的献身,10.0,0
王凯,2017-04-04,嫌疑人x的献身,10.0,0
王凯,2017-04-04,嫌疑人x的献身,10.0,1
张鲁一,2017-04-04,嫌疑人x的献身,10.0,0
张鲁一,2017-04-04,嫌疑人x的献身,10.0,0
张鲁一,2017-04-04,嫌疑人x的献身,10.0,0
苏有朋,2017-04-04,嫌疑人x的献身,10.0,0
苏有朋,2017-04-04,嫌疑人x的献身,10.0,0
张鲁一,2017-04-04,嫌疑人x的献身,10.0,0
王凯,2017-04-04,嫌疑人x的献身,10.0,0
苏有朋,2017-04-04,嫌疑人x的献身,9.0,0
苏有朋,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-04,嫌疑人x的献身,9.0,0
张鲁一,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-04,嫌疑人x的献身,9.0,1
王凯,2017-08-04,嫌疑人x的献身,9.0,0
苏有朋,2017-04-05,嫌疑人x的献身,6.0,0
王凯,2017-04-07,嫌疑人x的献身,8.0,0
林心如,2017-04-07,嫌疑人x的献身,10.0,0
张鲁一,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-02,嫌疑人x的献身,8.0,1
王凯,2017-04-05,嫌疑人x的献身,10.0,1
王凯,2017-04-05,嫌疑人x的献身,10.0,0
张鲁一,2017-04-05,嫌疑人x的献身,10.0,0
王凯,2017-04-07,嫌疑人x的献身,10.0,1
张鲁一,2017-04-07,嫌疑人x的献身,10.0,1
王凯,2017-04-05,嫌疑人x的献身,10.0,0
王凯,2017-04-04,嫌疑人x的献身,10.0,1
王凯,2017-04-04,嫌疑人x的献身,10.0,1
张鲁一,2017-04-04,嫌疑人x的献身,10.0,1
张鲁一,2017-04-04,嫌疑人x的献身,10.0,1
张鲁一,2017-04-04,嫌疑人x的献身,10.0,1
王凯,2017-04-03,嫌疑人x的献身,10.0,0
张鲁一,2017-04-03,嫌疑人x的献身,10.0,0
王凯,2017-04-03,嫌疑人x的献身,10.0,1
王凯,2017-04-08,嫌疑人x的献身,10.0,1
张鲁一,2017-04-08,嫌疑人x的献身,10.0,1
王凯,2017-04-08,嫌疑人x的献身,10.0,1
张鲁一,2017-04-08,嫌疑人x的献身,10.0,1
王凯,2017-04-08,嫌疑人x的献身,10.0,0
王凯,2017-04-08,嫌疑人x的献身,10.0,0
王凯,2017-04-06,嫌疑人x的献身,10.0,1
王凯,2017-04-04,嫌疑人x的献身,9.0,1
张鲁一,2017-04-04,嫌疑人x的献身,9.0,1
苏有朋,2017-04-02,嫌疑人x的献身,8.0,0
王凯,2017-04-02,嫌疑人x的献身,8.0,0
张鲁一,2017-04-02,嫌疑人x的献身,8.0,0
王凯,2017-04-02,嫌疑人x的献身,8.0,1
张鲁一,2017-04-02,嫌疑人x的献身,8.0,1
王凯,2017-04-05,嫌疑人x的献身,7.0,0
苏有朋,2017-04-05,嫌疑人x的献身,7.0,0
苏有朋,2017-04-05,嫌疑人x的献身,7.0,0
王凯,2017-07-08,嫌疑人x的献身,10.0,0
张鲁一,2017-04-03,嫌疑人x的献身,10.0,0
张鲁一,2017-04-03,嫌疑人x的献身,10.0,0
王凯,2017-04-03,嫌疑人x的献身,10.0,1
张鲁一,2017-04-04,嫌疑人x的献身,7.0,0
张鲁一,2017-04-04,嫌疑人x的献身,7.0,0
王凯,2017-04-03,嫌疑人x的献身,9.0,0
苏有朋,2017-06-18,嫌疑人x的献身,10.0,0
苏有朋,2017-06-18,嫌疑人x的献身,10.0,0
张鲁一,2017-06-18,嫌疑人x的献身,10.0,0
王凯,2017-06-18,嫌疑人x的献身,10.0,1
林心如,2017-06-18,嫌疑人x的献身,10.0,1
林心如,2017-06-18,嫌疑人x的献身,10.0,1
王凯,2017-04-14,嫌疑人x的献身,10.0,0
王凯,2017-04-08,嫌疑人x的献身,9.0,1
王凯,2017-04-08,嫌疑人x的献身,9.0,1
王凯,2017-04-08,嫌疑人x的献身,9.0,1
林心如,2017-04-08,嫌疑人x的献身,9.0,0
张鲁一,2017-04-06,嫌疑人x的献身,7.0,1
叶祖新,2017-04-02,嫌疑人x的献身,6.0,0
张鲁一,2017-04-04,嫌疑人x的献身,8.0,0
王凯,2017-04-04,嫌疑人x的献身,8.0,0
林心如,2017-04-02,嫌疑人x的献身,9.0,1
王凯,2017-04-04,嫌疑人x的献身,9.0,1
王凯,2017-04-03,嫌疑人x的献身,7.0,0
苏有朋,2017-04-03,嫌疑人x的献身,8.0,1
王凯,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-02,嫌疑人x的献身,9.0,0
王凯,2017-04-06,嫌疑人x的献身,9.0,0
王凯,2017-04-03,嫌疑人x的献身,9.0,1
张鲁一,2017-04-03,嫌疑人x的献身,9.0,1
张鲁一,2017-04-03,嫌疑人x的献身,9.0,1
林心如,2017-04-03,嫌疑人x的献身,9.0,1
王凯,2017-04-02,嫌疑人x的献身,8.0,1
侯明昊,2017-04-02,嫌疑人x的献身,8.0,1
王凯,2017-04-13,嫌疑人x的献身,8.0,1
张鲁一,2017-04-13,嫌疑人x的献身,8.0,0
张鲁一,2017-04-13,嫌疑人x的献身,8.0,0
王凯,2017-04-13,嫌疑人x的献身,8.0,0
张鲁一,2017-04-04,嫌疑人x的献身,10.0,0
王凯,2017-04-04,嫌疑人x的献身,10.0,1
王凯,2017-04-04,嫌疑人x的献身,6.0,1
张鲁一,2017-04-04,嫌疑人x的献身,6.0,1
张鲁一,2017-04-04,嫌疑人x的献身,6.0,0
张鲁一,2017-04-02,嫌疑人x的献身,8.0,0
王凯,2017-04-02,嫌疑人x的献身,8.0,1
王凯,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-02,嫌疑人x的献身,10.0,0
苏有朋,2017-04-02,嫌疑人x的献身,10.0,1
林心如,2017-04-04,嫌疑人x的献身,10.0,0
张鲁一,2017-04-04,嫌疑人x的献身,10.0,0
王凯,2017-04-04,嫌疑人x的献身,10.0,0
张鲁一,2017-04-04,嫌疑人x的献身,8.0,0
张鲁一,2017-04-04,嫌疑人x的献身,8.0,0
王凯,2017-04-04,嫌疑人x的献身,8.0,1
王凯,2017-04-04,嫌疑人x的献身,8.0,1
张鲁一,2017-04-04,嫌疑人x的献身,8.0,1
苏有朋,2017-04-03,嫌疑人x的献身,7.0,1
王凯,2017-04-03,嫌疑人x的献身,7.0,0
张鲁一,2017-04-03,嫌疑人x的献身,7.0,0
张鲁一,2017-04-03,嫌疑人x的献身,7.0,0
王凯,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-03,嫌疑人x的献身,9.0,0
王凯,2017-04-03,嫌疑人x的献身,6.0,1
张鲁一,2017-04-03,嫌疑人x的献身,6.0,1
林心如,2017-04-03,嫌疑人x的献身,6.0,0
王凯,2017-06-04,嫌疑人x的献身,7.0,0
张鲁一,2017-04-04,嫌疑人x的献身,9.0,0
叶祖新,2017-04-04,嫌疑人x的献身,9.0,0
王凯,2017-04-03,嫌疑人x的献身,7.0,0
王凯,2017-04-08,嫌疑人x的献身,4.0,1
张鲁一,2017-04-04,嫌疑人x的献身,9.0,0
苏有朋,2017-04-08,嫌疑人x的献身,9.0,0
苏有朋,2017-04-08,嫌疑人x的献身,9.0,0
林心如,2017-04-08,嫌疑人x的献身,9.0,0
张鲁一,2017-04-08,嫌疑人x的献身,9.0,0
张鲁一,2017-04-05,嫌疑人x的献身,9.0,0
王凯,2017-04-06,嫌疑人x的献身,10.0,0
王凯,2017-04-04,嫌疑人x的献身,10.0,1
苏有朋,2017-04-03,嫌疑人x的献身,10.0,0
苏有朋,2017-04-03,嫌疑人x的献身,10.0,0
林心如,2017-04-03,嫌疑人x的献身,10.0,1
苏有朋,2017-04-03,嫌疑人x的献身,10.0,1
苏有朋,2017-04-03,嫌疑人x的献身,10.0,1
林心如,2017-04-03,嫌疑人x的献身,10.0,1
苏有朋,2017-04-03,嫌疑人x的献身,4.0,0
苏有朋,2017-04-03,嫌疑人x的献身,4.0,0
林心如,2017-04-03,嫌疑人x的献身,4.0,0
张鲁一,2017-04-03,嫌疑人x的献身,4.0,0
苏有朋,2017-04-03,嫌疑人x的献身,9.0,0
苏有朋,2017-04-03,嫌疑人x的献身,9.0,0
王凯,2017-04-03,嫌疑人x的献身,9.0,0
张鲁一,2017-04-03,嫌疑人x的献身,8.0,0
苏有朋,2017-04-02,嫌疑人x的献身,10.0,0
王凯,2017-04-03,嫌疑人x的献身,10.0,0
张鲁一,2017-04-03,嫌疑人x的献身,7.0,0
