CNT,MovieName,Time
0 18 0 0 0,我们停战吧,2017-07-24
18 0 0 0 0,我们停战吧,2017-06-15
18 0 0 0 0,我们停战吧,2017-08-11
375 36 55 127 19,盗墓笔记,2016-08-04
19 0 0 0 0,盗墓笔记,2016-08-01
18 19 0 0 0,盗墓笔记,2016-08-05
18 0 0 0 0,盗墓笔记,2016-08-02
18 0 0 0 0,盗墓笔记,2016-08-10
0 36 0 0 0,盗墓笔记,2016-08-06
0 0 19 0 0,伊犁河,2017-07-05
0 0 76 19 0,伊犁河,2017-07-07
0 0 19 0 0,伊犁河,2017-07-17
19 0 0 0 0,伊犁河,2017-07-14
19 0 0 0 0,伊犁河,2017-07-16
0 0 0 19 0,伊犁河,2017-07-24
0 19 0 0 0,伊犁河,2017-07-31
0 0 0 0 19,伊犁河,2017-07-27
0 0 19 0 0,伊犁河,2017-07-10
0 0 0 19 0,伊犁河,2017-07-09
0 19 0 38 19,一树一树紫花开,2017-02-12
19 0 0 0 0,一树一树紫花开,2017-02-14
19 0 0 0 0,一树一树紫花开,2017-02-22
0 0 19 0 0,一树一树紫花开,2017-02-21
0 0 19 0 0,一树一树紫花开,2017-04-25
0 0 19 0 0,一树一树紫花开,2017-04-05
0 0 0 19 19,一树一树紫花开,2017-02-13
0 0 0 0 19,一树一树紫花开,2017-06-07
0 0 19 0 0,一树一树紫花开,2017-04-04
298 0 18 18 0,大话西游3,2016-09-13
76 0 0 0 0,大话西游3,2016-09-12
37 0 18 0 0,大话西游3,2016-09-15
203 0 0 0 18,大话西游3,2016-09-14
18 0 0 0 0,大话西游3,2016-08-22
18 0 0 0 0,大话西游3,2016-09-17
0 6 0 6 0,我不是潘金莲,2016-10-13
12 0 0 0 0,我不是潘金莲,2016-11-16
0 6 0 0 0,我不是潘金莲,2016-09-10
24 24 18 18 0,我不是潘金莲,2016-11-18
0 0 6 0 0,我不是潘金莲,2016-09-11
6 0 6 6 0,我不是潘金莲,2016-11-19
0 0 6 6 12,我不是潘金莲,2016-09-13
0 6 0 0 0,我不是潘金莲,2016-11-17
6 0 0 0 0,我不是潘金莲,2016-09-18
0 0 6 0 0,我不是潘金莲,2016-10-31
0 0 6 0 0,我不是潘金莲,2016-11-15
6 0 0 0 0,我不是潘金莲,2016-09-20
0 0 0 0 6,我不是潘金莲,2016-09-19
0 6 0 0 0,我不是潘金莲,2016-09-14
0 0 0 6 0,我不是潘金莲,2016-09-07
6 0 0 0 0,我不是潘金莲,2016-10-25
0 0 0 6 6,我不是潘金莲,2016-09-09
0 0 0 0 6,我不是潘金莲,2016-11-21
0 6 0 0 0,我不是潘金莲,2016-11-22
0 0 38 0 0,再见时光,2017-07-18
0 0 18 19 0,再见时光,2017-07-07
0 0 0 19 0,再见时光,2017-07-08
19 0 18 0 0,再见时光,2017-07-16
0 0 19 0 0,再见时光,2017-07-11
19 18 36 18 19,再见时光,2017-08-08
37 0 18 0 0,再见时光,2017-08-09
0 0 37 0 0,再见时光,2017-07-20
19 0 0 0 0,再见时光,2017-07-05
0 0 0 0 19,再见时光,2017-08-20
19 0 0 0 0,再见时光,2017-06-30
0 19 0 0 0,再见时光,2017-07-23
0 19 0 0 0,再见时光,2017-07-03
0 0 19 0 0,再见时光,2017-08-04
0 0 0 19 0,再见时光,2017-08-16
0 0 19 18 0,再见时光,2017-08-07
0 0 19 0 0,再见时光,2017-07-28
0 19 0 0 0,再见时光,2017-08-31
0 0 18 0 0,再见时光,2017-07-01
0 18 0 0 0,再见时光,2017-09-10
0 0 18 0 0,再见时光,2017-07-22
0 0 18 0 0,再见时光,2017-08-22
0 0 18 0 0,再见时光,2017-07-24
0 0 0 18 0,再见时光,2017-07-09
0 0 18 0 0,再见时光,2017-08-01
0 0 18 0 0,再见时光,2017-07-30
0 0 18 0 0,再见时光,2017-08-10
0 6 0 0 0,神偷奶爸2,2013-07-18
0 6 12 0 0,神偷奶爸2,2013-07-21
0 6 0 0 0,神偷奶爸2,2013-07-10
0 0 6 0 0,神偷奶爸2,2013-06-28
0 0 6 0 0,神偷奶爸2,2013-07-15
0 0 6 0 0,神偷奶爸2,2013-06-27
0 6 6 0 0,神偷奶爸2,2013-10-20
0 0 0 6 0,神偷奶爸2,2013-06-16
0 0 0 6 0,神偷奶爸2,2013-07-06
0 0 0 12 0,神偷奶爸2,2013-07-05
0 0 0 0 6,神偷奶爸2,2013-07-07
0 0 6 0 0,神偷奶爸2,2013-06-15
0 0 0 6 0,神偷奶爸2,2013-07-03
0 6 0 0 0,神偷奶爸2,2013-10-27
0 0 6 0 0,神偷奶爸2,2013-06-30
0 0 0 6 0,神偷奶爸2,2013-07-28
0 0 6 6 0,神偷奶爸2,2013-10-26
0 6 0 0 0,神偷奶爸2,2013-09-03
0 6 0 0 0,神偷奶爸2,2014-01-18
0 0 6 0 0,神偷奶爸2,2013-10-19
6 0 0 0 0,神偷奶爸2,2014-01-26
0 0 6 0 0,神偷奶爸2,2014-01-25
0 0 6 0 0,神偷奶爸2,2014-01-12
0 0 6 0 0,神偷奶爸2,2013-07-29
0 0 0 0 6,神偷奶爸2,2017-04-08
0 6 0 0 0,神偷奶爸2,2013-12-25
0 6 0 0 0,神偷奶爸2,2013-10-04
0 0 6 0 0,神偷奶爸2,2013-10-14
0 0 0 0 6,神偷奶爸2,2013-10-21
0 0 6 0 0,神偷奶爸2,2014-01-13
0 0 0 6 0,神偷奶爸2,2017-07-13
6 0 0 0 0,神偷奶爸2,2014-01-11
0 6 0 0 0,神偷奶爸2,2013-10-24
0 0 6 0 0,神偷奶爸2,2017-07-11
18 57 57 38 0,走出尘埃,2017-03-17
19 19 19 38 0,走出尘埃,2017-03-16
0 0 19 0 0,走出尘埃,2017-03-14
0 19 0 0 0,走出尘埃,2017-03-13
0 19 0 0 0,走出尘埃,2017-03-20
0 19 0 0 0,走出尘埃,2017-06-05
0 0 19 0 0,走出尘埃,2016-08-13
0 0 19 0 0,走出尘埃,2017-08-23
0 0 19 0 0,走出尘埃,2017-07-28
0 18 18 0 0,走出尘埃,2017-07-19
18 0 0 0 0,走出尘埃,2017-07-22
0 18 0 0 0,走出尘埃,2017-03-26
0 18 0 0 0,走出尘埃,2017-06-03
0 0 18 18 0,走出尘埃,2017-03-19
0 0 0 18 0,走出尘埃,2017-08-12
18 0 18 0 0,走出尘埃,2017-05-25
0 0 18 0 0,走出尘埃,2017-05-26
0 0 0 18 0,走出尘埃,2017-07-30
0 0 18 0 0,走出尘埃,2017-06-17
0 0 0 18 0,走出尘埃,2017-06-10
0 0 18 0 0,走出尘埃,2017-05-31
38 0 0 0 0,宝贝，再爱我一次,2017-05-12
19 0 0 0 0,宝贝，再爱我一次,2017-05-07
132 38 38 0 0,宝贝，再爱我一次,2017-05-13
19 0 0 0 0,宝贝，再爱我一次,2017-06-15
18 0 19 0 0,宝贝，再爱我一次,2017-05-15
56 19 0 0 0,宝贝，再爱我一次,2017-05-14
19 0 0 0 0,宝贝，再爱我一次,2017-05-20
0 0 19 18 0,宝贝，再爱我一次,2017-05-16
113 0 0 0 0,失恋399年,2017-06-09
19 0 0 0 0,失恋399年,2017-06-30
38 0 0 0 0,失恋399年,2017-06-05
57 0 0 0 0,失恋399年,2017-06-16
55 0 0 0 0,失恋399年,2017-06-21
37 0 0 0 0,失恋399年,2017-06-22
0 19 0 0 0,失恋399年,2017-07-16
19 0 0 0 0,失恋399年,2017-08-01
37 0 0 0 0,失恋399年,2017-06-15
19 0 0 0 0,失恋399年,2017-06-10
37 0 0 0 0,失恋399年,2017-06-17
19 0 0 0 0,失恋399年,2017-08-10
0 0 19 0 0,失恋399年,2017-08-22
0 18 0 0 0,失恋399年,2017-08-06
18 0 0 0 0,失恋399年,2017-07-31
18 18 0 0 0,失恋399年,2017-07-18
18 0 0 0 0,失恋399年,2017-08-18
18 0 0 0 0,失恋399年,2017-07-27
18 0 0 0 0,失恋399年,2017-07-15
18 0 0 0 0,失恋399年,2017-06-28
18 0 0 0 0,失恋399年,2017-06-20
18 0 0 0 0,失恋399年,2017-06-18
18 0 0 0 0,失恋399年,2017-06-12
18 0 0 0 0,失恋399年,2017-06-24
19 0 0 0 0,潜艇总动员2,2012-05-22
19 0 19 0 0,潜艇总动员2,2012-06-03
37 0 0 18 18,潜艇总动员2,2012-06-01
149 0 0 0 0,潜艇总动员2,2012-06-02
0 18 0 19 0,潜艇总动员2,2012-06-06
19 0 0 0 0,潜艇总动员2,2012-06-19
37 0 0 0 0,潜艇总动员2,2012-06-07
19 0 0 0 0,潜艇总动员2,2012-06-13
19 0 0 0 0,潜艇总动员2,2014-02-23
19 0 0 0 0,潜艇总动员2,2014-06-01
19 0 0 0 0,潜艇总动员2,2014-08-10
19 0 0 0 0,潜艇总动员2,2013-06-14
36 18 0 0 0,潜艇总动员2,2012-06-04
18 0 0 0 0,潜艇总动员2,2012-06-15
18 0 0 0 0,潜艇总动员2,2012-06-09
0 0 18 0 0,潜艇总动员2,2012-07-10
18 0 0 0 0,潜艇总动员2,2012-06-11
18 0 0 0 0,潜艇总动员2,2012-06-23
18 0 0 0 0,潜艇总动员2,2012-06-16
0 0 0 0 18,潜艇总动员2,2016-02-07
0 0 19 18 0,生门,2016-12-13
0 0 0 19 0,生门,2016-12-12
0 0 0 76 36,生门,2016-12-17
0 0 0 19 0,生门,2016-12-07
19 0 0 56 19,生门,2016-12-18
0 19 0 38 0,生门,2016-12-11
0 0 0 74 0,生门,2016-12-16
0 0 19 36 0,生门,2016-12-21
0 0 19 0 0,生门,2016-12-10
0 0 0 19 0,生门,2016-12-06
0 0 36 19 18,生门,2016-12-20
0 0 0 18 0,生门,2016-12-23
0 0 0 18 0,生门,2016-11-29
0 0 0 18 0,生门,2017-01-08
0 0 0 18 0,生门,2016-12-01
0 0 18 0 0,生门,2016-12-19
0 0 0 0 18,生门,2016-12-25
0 0 0 18 0,生门,2016-11-30
0 0 0 0 18,生门,2017-04-16
19 0 0 0 0,原罪的羔羊,2017-08-05
19 0 0 0 0,原罪的羔羊,2017-07-31
19 0 0 0 0,原罪的羔羊,2017-08-10
0 19 0 0 0,原罪的羔羊,2017-08-08
19 0 0 0 0,原罪的羔羊,2017-07-30
19 0 0 19 0,原罪的羔羊,2017-08-11
19 0 0 0 0,原罪的羔羊,2017-08-04
19 0 0 0 0,原罪的羔羊,2017-08-01
19 0 0 0 0,原罪的羔羊,2017-08-12
19 0 0 0 0,原罪的羔羊,2017-08-07
19 0 0 0 0,原罪的羔羊,2017-08-20
0 38 75 0 0,绝地逃亡,2016-07-19
76 56 18 0 0,绝地逃亡,2016-07-20
38 18 0 18 0,绝地逃亡,2016-07-16
73 38 37 18 18,绝地逃亡,2016-07-21
0 19 37 0 0,绝地逃亡,2016-07-18
18 18 0 0 0,绝地逃亡,2016-07-22
18 0 18 0 0,绝地逃亡,2016-07-23
0 36 0 0 0,绝地逃亡,2016-07-24
0 18 0 0 0,绝地逃亡,2016-07-17
18 0 0 0 0,绝地逃亡,2016-12-31
0 0 0 19 0,谢瑶环,2017-06-17
0 0 19 0 0,谢瑶环,2017-07-03
0 0 19 0 0,谢瑶环,2017-05-08
0 0 0 0 19,谢瑶环,2017-04-25
0 0 0 19 0,谢瑶环,2017-06-21
0 0 19 0 0,谢瑶环,2017-04-19
0 18 18 37 38,智取威虎山,2014-12-23
18 0 18 19 0,智取威虎山,2014-12-29
19 0 56 76 0,智取威虎山,2014-12-24
0 0 19 36 0,智取威虎山,2014-12-26
0 0 56 37 18,智取威虎山,2014-12-19
0 0 18 38 0,智取威虎山,2014-12-17
0 0 18 19 18,智取威虎山,2014-12-27
0 18 18 19 0,智取威虎山,2014-12-21
0 0 18 0 0,智取威虎山,2014-12-20
0 0 0 18 0,智取威虎山,2014-12-31
0 0 0 18 0,智取威虎山,2014-12-25
0 0 0 0 18,智取威虎山,2014-12-14
6 0 0 0 0,玩命试爱,2017-04-12
18 12 0 0 0,玩命试爱,2017-04-16
6 0 0 0 0,玩命试爱,2017-04-20
78 90 6 6 0,玩命试爱,2017-04-15
0 6 0 0 0,玩命试爱,2017-04-22
6 0 0 0 0,玩命试爱,2017-04-18
6 0 0 0 0,玩命试爱,2017-04-14
111 57 19 0 0,恋恋有声,2017-04-22
132 128 55 0 0,恋恋有声,2017-04-21
19 0 0 0 0,恋恋有声,2017-05-28
19 0 0 0 0,恋恋有声,2017-05-07
18 18 19 0 0,恋恋有声,2017-04-24
18 55 0 0 0,恋恋有声,2017-04-23
0 18 0 0 0,恋恋有声,2017-04-25
0 18 0 0 0,恋恋有声,2017-05-10
0 0 18 0 0,恋恋有声,2017-06-26
0 0 18 0 0,恋恋有声,2017-05-27
12 6 0 0 0,神灵寨,2017-07-31
0 0 6 0 0,神灵寨,2017-08-18
6 0 0 0 0,神灵寨,2017-07-27
6 0 0 0 0,神灵寨,2017-08-10
0 0 6 0 0,神灵寨,2017-08-04
0 0 0 0 6,神灵寨,2017-08-22
38 19 19 0 0,北纬30度之爱,2017-07-07
19 0 0 0 0,北纬30度之爱,2017-07-25
19 0 0 0 0,北纬30度之爱,2017-09-03
19 0 0 0 0,北纬30度之爱,2017-07-14
19 0 0 0 0,北纬30度之爱,2017-08-19
0 0 19 0 0,北纬30度之爱,2017-08-07
38 0 0 0 0,北纬30度之爱,2017-07-12
19 0 0 0 0,北纬30度之爱,2017-07-03
19 0 0 0 0,北纬30度之爱,2017-08-21
19 19 0 0 0,北纬30度之爱,2017-07-15
0 0 19 0 0,北纬30度之爱,2017-08-08
0 19 0 0 0,北纬30度之爱,2017-07-11
56 92 371 36 0,海角有个五店市,2017-04-10
0 0 19 0 0,海角有个五店市,2017-03-31
0 37 0 0 0,海角有个五店市,2017-04-09
19 18 0 0 0,海角有个五店市,2017-05-16
19 0 0 0 0,海角有个五店市,2017-07-03
0 0 18 19 0,海角有个五店市,2017-04-07
18 0 0 0 0,海角有个五店市,2017-05-26
0 0 18 0 0,海角有个五店市,2017-05-24
74 18 0 19 0,闯堂兔2疯狂马戏团,2015-01-01
37 0 0 0 0,闯堂兔2疯狂马戏团,2015-01-02
19 18 0 0 0,闯堂兔2疯狂马戏团,2014-12-27
38 0 37 0 0,闯堂兔2疯狂马戏团,2015-01-03
0 19 0 0 0,闯堂兔2疯狂马戏团,2015-02-08
19 0 0 0 0,闯堂兔2疯狂马戏团,2015-04-14
19 0 0 0 0,闯堂兔2疯狂马戏团,2015-03-27
0 19 0 0 0,闯堂兔2疯狂马戏团,2017-01-23
0 19 0 0 0,闯堂兔2疯狂马戏团,2015-03-05
19 0 0 0 0,闯堂兔2疯狂马戏团,2014-12-28
19 0 0 0 0,闯堂兔2疯狂马戏团,2017-05-24
19 0 0 0 0,闯堂兔2疯狂马戏团,2015-01-06
0 19 0 0 0,闯堂兔2疯狂马戏团,2016-09-21
0 0 0 0 19,闯堂兔2疯狂马戏团,2016-06-13
19 0 0 0 0,闯堂兔2疯狂马戏团,2015-01-08
19 0 0 0 0,闯堂兔2疯狂马戏团,2014-12-08
0 0 0 0 18,闯堂兔2疯狂马戏团,2014-12-20
0 18 0 0 0,闯堂兔2疯狂马戏团,2015-04-27
18 0 0 0 0,闯堂兔2疯狂马戏团,2015-01-09
0 0 18 0 0,闯堂兔2疯狂马戏团,2017-07-13
0 0 0 18 0,闯堂兔2疯狂马戏团,2015-12-18
0 0 18 0 0,闯堂兔2疯狂马戏团,2017-07-02
0 18 0 0 0,闯堂兔2疯狂马戏团,2015-01-13
0 0 18 0 0,闯堂兔2疯狂马戏团,2015-01-10
18 0 0 0 0,闯堂兔2疯狂马戏团,2015-01-05
0 18 0 0 0,闯堂兔2疯狂马戏团,2015-02-24
0 18 0 0 0,闯堂兔2疯狂马戏团,2015-02-04
0 18 0 0 0,闯堂兔2疯狂马戏团,2015-02-02
18 0 0 0 0,闯堂兔2疯狂马戏团,2015-01-24
0 18 0 0 0,闯堂兔2疯狂马戏团,2015-01-16
38 0 0 0 0,浪漫搭档,2017-01-07
19 0 0 0 0,浪漫搭档,2017-03-15
19 0 0 0 0,浪漫搭档,2017-05-01
19 0 0 0 0,浪漫搭档,2017-02-16
19 0 0 0 0,浪漫搭档,2017-02-12
19 0 0 0 0,浪漫搭档,2017-03-09
57 0 0 0 0,浪漫搭档,2017-02-10
19 0 0 0 0,浪漫搭档,2017-03-30
19 0 0 0 0,浪漫搭档,2017-03-20
19 0 0 0 0,浪漫搭档,2017-03-01
19 0 0 0 0,浪漫搭档,2017-02-19
0 19 0 0 0,浪漫搭档,2017-02-18
19 0 0 0 0,浪漫搭档,2017-02-13
19 0 0 0 0,浪漫搭档,2017-06-15
18 18 0 0 0,浪漫搭档,2017-01-11
0 18 0 0 0,浪漫搭档,2017-03-14
18 0 0 0 0,浪漫搭档,2017-01-10
18 0 0 0 0,浪漫搭档,2017-03-13
0 18 0 0 0,浪漫搭档,2017-01-06
18 0 0 0 0,浪漫搭档,2017-02-15
0 0 0 18 0,浪漫搭档,2017-03-04
18 0 0 0 0,浪漫搭档,2017-02-27
18 0 0 0 0,浪漫搭档,2017-02-17
18 0 0 0 0,浪漫搭档,2017-02-14
18 0 0 0 0,浪漫搭档,2017-02-11
18 0 0 0 0,浪漫搭档,2017-02-08
18 0 0 0 0,浪漫搭档,2017-01-12
0 0 0 0 18,浪漫搭档,2017-01-08
18 0 0 0 0,浪漫搭档,2017-08-11
37 18 19 0 93,美国队长3,2016-05-05
55 38 36 129 91,美国队长3,2016-05-06
0 0 0 19 19,美国队长3,2016-05-07
0 0 19 19 0,美国队长3,2016-05-04
0 0 19 0 0,美国队长3,2016-05-02
0 0 19 37 18,美国队长3,2016-04-30
0 0 0 0 37,美国队长3,2016-04-28
0 0 0 18 0,美国队长3,2016-04-29
0 6 0 0 0,双手洪拳,2017-08-12
6 0 6 0 0,双手洪拳,2017-08-14
6 0 0 0 0,双手洪拳,2017-08-15
6 0 0 0 0,双手洪拳,2017-08-16
0 0 0 0 6,双手洪拳,2017-08-13
0 0 0 6 0,双手洪拳,2017-08-07
6 0 0 0 0,双手洪拳,2017-08-21
6 0 0 0 0,真爱禁区,2017-08-26
6 0 0 0 0,真爱禁区,2017-08-25
6 0 0 0 0,真爱禁区,2017-08-30
0 6 0 0 0,真爱禁区,2017-09-03
6 0 0 0 0,真爱禁区,2017-09-05
6 0 0 0 0,真爱禁区,2017-08-21
0 55 37 0 0,黑白照相馆,2017-05-06
57 73 18 0 0,黑白照相馆,2017-05-26
19 0 0 0 0,黑白照相馆,2017-06-02
0 36 19 0 0,黑白照相馆,2017-05-27
19 0 0 0 0,黑白照相馆,2017-06-01
19 0 38 0 0,黑白照相馆,2017-05-08
38 55 54 0 0,黑白照相馆,2017-05-05
38 0 0 0 0,黑白照相馆,2017-06-05
19 0 0 0 0,黑白照相馆,2017-05-07
0 19 0 0 0,黑白照相馆,2017-05-29
18 0 0 0 0,黑白照相馆,2017-07-02
0 18 0 0 0,黑白照相馆,2017-05-30
18 0 0 0 0,黑白照相馆,2017-06-26
18 0 0 0 0,黑白照相馆,2017-05-31
18 0 0 0 0,黑白照相馆,2017-06-23
0 0 18 0 0,黑白照相馆,2017-07-01
0 19 0 0 0,宽恕与原谅,2011-08-16
0 19 0 0 0,宽恕与原谅,2011-04-04
0 0 0 19 0,宽恕与原谅,2010-12-26
0 0 0 0 19,宽恕与原谅,2013-02-22
0 0 0 19 0,宽恕与原谅,2011-12-21
0 19 0 0 0,宽恕与原谅,2008-12-03
0 0 0 0 19,宽恕与原谅,2012-02-15
0 0 19 0 0,宽恕与原谅,2010-10-09
0 0 0 19 0,宽恕与原谅,2011-11-19
0 0 19 0 0,宽恕与原谅,2011-06-18
0 0 19 0 0,宽恕与原谅,2011-06-28
0 0 19 0 0,宽恕与原谅,2011-05-20
0 0 19 0 0,宽恕与原谅,2010-10-22
0 0 19 0 0,宽恕与原谅,2010-11-17
0 0 0 19 0,宽恕与原谅,2013-08-15
0 0 19 18 0,宽恕与原谅,2010-10-10
0 0 19 0 0,宽恕与原谅,2013-11-02
0 0 0 0 19,宽恕与原谅,2010-11-21
0 0 37 0 0,宽恕与原谅,2010-10-15
0 0 18 0 0,宽恕与原谅,2011-04-05
0 0 18 0 0,宽恕与原谅,2011-09-24
0 0 18 0 0,宽恕与原谅,2017-03-04
0 0 18 0 0,宽恕与原谅,2012-12-30
0 0 18 0 0,宽恕与原谅,2017-05-29
0 0 18 0 0,宽恕与原谅,2010-12-15
0 0 18 0 0,宽恕与原谅,2011-10-07
0 0 0 0 18,宽恕与原谅,2011-02-21
0 0 18 0 0,宽恕与原谅,2014-01-01
0 0 18 0 0,宽恕与原谅,2012-09-20
0 0 0 0 18,宽恕与原谅,2011-02-20
0 0 18 0 0,宽恕与原谅,2015-10-19
0 0 0 18 0,宽恕与原谅,2012-10-15
0 18 0 0 0,宽恕与原谅,2010-11-04
0 18 0 0 0,宽恕与原谅,2013-11-04
18 0 0 0 0,宽恕与原谅,2010-11-14
19 0 0 0 0,顺德人家之合家欢,2017-08-14
19 0 0 0 0,顺德人家之合家欢,2017-08-20
19 0 0 0 0,顺德人家之合家欢,2017-08-23
0 19 0 0 0,顺德人家之合家欢,2017-08-18
19 0 0 0 0,顺德人家之合家欢,2017-08-22
19 0 0 0 0,顺德人家之合家欢,2017-08-26
19 0 0 0 0,顺德人家之合家欢,2017-08-24
19 0 0 0 0,顺德人家之合家欢,2017-08-19
0 113 0 18 18,三人行,2016-06-16
19 0 0 0 0,三人行,2016-06-18
18 19 0 18 18,三人行,2016-06-23
36 0 0 18 93,三人行,2016-06-24
0 37 0 0 0,三人行,2016-06-20
0 0 0 19 94,三人行,2016-06-25
0 0 19 19 0,三人行,2016-06-17
0 18 0 19 37,三人行,2016-06-21
0 18 0 0 0,三人行,2016-06-28
0 0 18 0 0,三人行,2016-06-26
0 18 0 0 0,三人行,2016-07-27
0 0 18 0 0,三人行,2016-06-19
0 0 6 0 0,驯龙高手2,2014-05-16
0 0 6 0 0,驯龙高手2,2014-07-07
0 0 0 0 6,驯龙高手2,2014-07-24
0 0 6 12 0,驯龙高手2,2014-06-09
0 0 6 0 0,驯龙高手2,2014-06-18
0 0 6 0 6,驯龙高手2,2014-07-18
6 0 0 24 0,驯龙高手2,2014-08-15
0 6 12 6 0,驯龙高手2,2014-08-14
0 0 0 0 6,驯龙高手2,2014-07-23
0 6 0 0 6,驯龙高手2,2014-08-12
0 0 0 6 6,驯龙高手2,2014-06-07
0 0 6 0 0,驯龙高手2,2014-05-20
0 0 6 6 0,驯龙高手2,2014-07-15
0 0 0 6 0,驯龙高手2,2014-08-09
0 0 6 0 0,驯龙高手2,2014-08-22
0 6 0 0 0,驯龙高手2,2014-08-24
0 0 6 6 0,驯龙高手2,2014-08-16
0 0 0 6 6,驯龙高手2,2014-08-17
0 0 0 6 0,驯龙高手2,2014-08-07
0 0 0 6 0,驯龙高手2,2014-06-14
0 6 0 0 0,驯龙高手2,2014-09-01
0 0 6 0 0,驯龙高手2,2014-08-19
0 0 0 6 0,驯龙高手2,2014-08-18
0 0 0 6 0,驯龙高手2,2014-06-06
0 0 0 6 0,驯龙高手2,2014-07-06
0 0 19 19 0,萧何月下追韩信(京剧),2015-04-18
0 0 0 19 0,萧何月下追韩信(京剧),2016-11-04
0 0 0 0 19,萧何月下追韩信(京剧),2016-04-26
0 0 0 38 0,萧何月下追韩信(京剧),2017-06-10
0 0 0 0 19,萧何月下追韩信(京剧),2017-03-07
0 19 19 19 0,萧何月下追韩信(京剧),2017-06-17
0 0 0 0 19,萧何月下追韩信(京剧),2017-06-25
0 0 0 0 19,萧何月下追韩信(京剧),2017-08-12
0 0 19 0 0,萧何月下追韩信(京剧),2017-06-24
0 0 0 19 0,萧何月下追韩信(京剧),2017-02-02
0 0 0 0 19,萧何月下追韩信(京剧),2017-08-02
0 0 0 19 0,萧何月下追韩信(京剧),2016-04-18
0 0 0 0 19,萧何月下追韩信(京剧),2017-06-11
0 0 0 19 0,萧何月下追韩信(京剧),2017-03-08
0 0 0 19 0,萧何月下追韩信(京剧),2017-04-30
0 38 0 38 0,精灵王座,2016-08-13
0 0 19 57 38,精灵王座,2016-08-19
0 0 0 0 19,精灵王座,2016-07-28
0 0 37 36 19,精灵王座,2016-08-20
19 0 0 19 19,精灵王座,2016-08-18
0 0 0 0 19,精灵王座,2016-08-01
0 18 37 0 0,精灵王座,2016-08-21
0 0 19 0 0,精灵王座,2016-08-04
0 0 0 18 0,精灵王座,2016-08-14
18 0 0 0 0,精灵王座,2016-08-17
0 0 18 0 0,精灵王座,2017-05-31
0 0 18 0 0,精灵王座,2016-09-05
18 0 18 0 0,精灵王座,2017-01-08
0 0 0 0 18,精灵王座,2016-08-30
0 18 0 0 0,精灵王座,2016-08-12
0 0 0 0 36,精灵王座,2016-08-28
0 0 0 36 0,精灵王座,2016-08-29
0 0 0 18 0,精灵王座,2016-08-27
0 0 0 36 0,精灵王座,2016-08-22
0 0 19 0 0,有家小店叫永久,2016-08-20
0 0 19 0 0,有家小店叫永久,2014-04-17
0 0 0 19 0,有家小店叫永久,2016-02-23
0 0 0 19 0,有家小店叫永久,2014-11-21
0 0 0 19 0,有家小店叫永久,2016-03-10
0 0 0 0 19,有家小店叫永久,2016-06-29
0 0 19 0 0,有家小店叫永久,2016-11-14
0 0 0 19 0,有家小店叫永久,2016-07-03
0 0 0 19 0,有家小店叫永久,2016-09-21
0 0 19 0 0,有家小店叫永久,2016-10-07
0 0 19 0 0,有家小店叫永久,2014-12-27
0 0 0 0 19,有家小店叫永久,2016-07-22
0 0 19 0 0,有家小店叫永久,2017-05-06
0 0 0 0 19,有家小店叫永久,2015-08-19
0 0 0 0 19,有家小店叫永久,2015-10-30
0 0 0 19 0,有家小店叫永久,2016-12-28
0 0 0 0 19,有家小店叫永久,2015-12-09
0 0 0 0 19,有家小店叫永久,2015-05-21
0 0 0 0 19,有家小店叫永久,2015-01-23
0 0 19 19 19,佩小姐的奇幻城堡,2016-09-29
0 0 19 19 19,佩小姐的奇幻城堡,2016-10-02
0 38 38 18 18,佩小姐的奇幻城堡,2016-09-30
0 0 19 0 36,佩小姐的奇幻城堡,2016-12-03
0 0 0 19 0,佩小姐的奇幻城堡,2016-11-06
0 0 19 0 19,佩小姐的奇幻城堡,2016-10-30
0 19 18 0 0,佩小姐的奇幻城堡,2016-11-10
0 0 37 0 0,佩小姐的奇幻城堡,2016-10-19
0 0 0 38 0,佩小姐的奇幻城堡,2016-10-27
0 0 54 55 0,佩小姐的奇幻城堡,2016-12-01
0 0 0 0 19,佩小姐的奇幻城堡,2016-10-04
0 0 0 18 18,佩小姐的奇幻城堡,2016-10-01
0 0 18 0 0,佩小姐的奇幻城堡,2016-12-02
0 0 18 0 0,佩小姐的奇幻城堡,2016-10-05
0 0 0 18 0,佩小姐的奇幻城堡,2016-10-09
0 0 0 18 0,佩小姐的奇幻城堡,2016-12-08
0 0 18 0 0,佩小姐的奇幻城堡,2016-10-07
0 0 18 0 0,佩小姐的奇幻城堡,2016-11-29
19 0 0 0 0,人鱼校花,2016-12-29
19 0 0 0 0,人鱼校花,2017-01-15
37 0 0 0 0,人鱼校花,2017-01-03
38 0 0 0 0,人鱼校花,2017-01-04
19 0 0 0 0,人鱼校花,2017-04-14
0 0 0 0 19,人鱼校花,2017-01-25
19 0 0 0 0,人鱼校花,2017-08-27
0 0 19 0 0,人鱼校花,2017-01-23
19 0 0 0 0,人鱼校花,2017-06-14
19 0 0 0 0,人鱼校花,2016-12-24
19 0 0 0 0,人鱼校花,2017-02-11
0 19 0 0 0,人鱼校花,2017-01-14
0 0 0 19 0,人鱼校花,2017-02-24
19 0 0 0 0,人鱼校花,2017-01-08
19 0 0 0 0,人鱼校花,2017-08-13
19 0 0 0 0,人鱼校花,2016-12-30
